"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Squat (Bar)",,"High bar pause",11,"normal",117.5,5,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Incline Bench Press (Bar)",,"60 derece",0,"normal",40,5,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Incline Bench Press (Bar)",,"60 derece",1,"normal",60,3,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Incline Bench Press (Bar)",,"60 derece",2,"normal",80,3,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Incline Bench Press (Bar)",,"60 derece",3,"normal",70,12,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Incline Bench Press (Bar)",,"60 derece",4,"normal",70,10,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Incline Bench Press (Bar)",,"60 derece",5,"normal",70,8,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Lat Pulldown (Cable)",,"",0,"normal",70,10,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Lat Pulldown (Cable)",,"",1,"normal",70,9,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Lat Pulldown (Cable)",,"",2,"normal",70,8,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Lat Pulldown (Cable)",,"",3,"normal",70,8,,,
"Sabah antrenmanı ☀️","3 Ara 2024, 08:38","3 Ara 2024, 10:15","","Lat Pulldown (Cable)",,"",4,"normal",70,8,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks (Ağırlıklı)",,"",0,"normal",,3,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks (Ağırlıklı)",,"",1,"normal",15,3,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks (Ağırlıklı)",,"",2,"normal",30,2,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks (Ağırlıklı)",,"",3,"normal",5,8,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks (Ağırlıklı)",,"",4,"normal",5,7,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks (Ağırlıklı)",,"",5,"normal",5,7,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks (Ağırlıklı)",,"",6,"normal",5,6,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks (Ağırlıklı)",,"",7,"normal",5,6,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks (Ağırlıklı)",,"",8,"normal",5,6,,,
"Öğle antrenmanı 💪","1 Ara 2024, 17:42","1 Ara 2024, 18:22","","Barfiks",,"Pauslu",0,"normal",,3,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Deadlift (Bar)",,"Snatch grip",0,"normal",70,5,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Deadlift (Bar)",,"Snatch grip",1,"normal",90,3,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Deadlift (Bar)",,"Snatch grip",2,"normal",130,3,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Deadlift (Bar)",,"Snatch grip",3,"normal",170,3,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Deadlift (Bar)",,"Snatch grip",4,"normal",180,3,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Deadlift (Bar)",,"Snatch grip",5,"normal",185,3,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Deadlift (Bar)",,"Snatch grip",6,"normal",150,9,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Deadlift (Bar)",,"Snatch grip",7,"normal",150,6,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Deadlift (Bar)",,"Snatch grip",8,"normal",150,7,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Incline Bench Press (Bar)",,"",0,"normal",30,7,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Incline Bench Press (Bar)",,"",1,"normal",50,4,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Incline Bench Press (Bar)",,"",2,"normal",75,3,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Incline Bench Press (Bar)",,"",3,"normal",90,3,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Incline Bench Press (Bar)",,"",4,"normal",75,12,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Incline Bench Press (Bar)",,"",5,"normal",75,10,,,
"Öğle antrenmanı 💪","30 Kas 2024, 14:06","30 Kas 2024, 15:36","","Incline Bench Press (Bar)",,"",6,"normal",75,11,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Front Squat",,"",0,"normal",40,5,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Front Squat",,"",1,"normal",60,4,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Front Squat",,"",2,"normal",100,3,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Front Squat",,"",3,"normal",120,2,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Front Squat",,"",4,"normal",90,11,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Front Squat",,"",5,"normal",90,11,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Overhead Press (Bar)",,"",0,"normal",20,6,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Overhead Press (Bar)",,"",1,"normal",50,3,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Overhead Press (Bar)",,"",2,"normal",60,3,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Overhead Press (Bar)",,"",3,"normal",70,3,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Overhead Press (Bar)",,"",4,"normal",80,2,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Overhead Press (Bar)",,"",5,"normal",62.5,9,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Overhead Press (Bar)",,"",6,"normal",62.5,8,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Overhead Press (Bar)",,"",7,"normal",62.5,8,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Overhead Press (Bar)",,"",8,"normal",62.5,6,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Pendlay Row (Bar)",,"",0,"normal",70,4,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Pendlay Row (Bar)",,"",1,"normal",110,3,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Pendlay Row (Bar)",,"",2,"normal",142.5,3,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Pendlay Row (Bar)",,"",3,"normal",115,8,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Pendlay Row (Bar)",,"",4,"normal",115,8,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Pendlay Row (Bar)",,"",5,"normal",115,8,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Pendlay Row (Bar)",,"",6,"normal",115,7,,,
"Sabah antrenmanı ☀️","28 Kas 2024, 09:03","28 Kas 2024, 10:39","","Barfiks",,"",0,"normal",,3,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Deadlift (Bar)",,"Snatch grip",0,"normal",70,5,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Deadlift (Bar)",,"Snatch grip",1,"normal",110,4,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Deadlift (Bar)",,"Snatch grip",2,"normal",150,3,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Deadlift (Bar)",,"Snatch grip",3,"normal",185,1,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Deadlift (Bar)",,"Snatch grip",4,"normal",145,11,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Deadlift (Bar)",,"Snatch grip",5,"normal",145,9,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Deadlift (Bar)",,"Snatch grip",6,"normal",145,8,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Deadlift (Bar)",,"Snatch grip",7,"normal",145,8,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Deadlift (Bar)",,"Snatch grip",8,"normal",145,5,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",0,"normal",60,4,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",1,"normal",80,3,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",2,"normal",100,3,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",3,"normal",120,3,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",4,"normal",102.5,9,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",5,"normal",102.5,8,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",6,"normal",102.5,7,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",7,"normal",102.5,6,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",8,"normal",102.5,4,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",9,"normal",102.5,4,,,
"Sabah antrenmanı ☀️","27 Kas 2024, 09:03","27 Kas 2024, 10:50","","Bench Press (Bar)",,"",10,"normal",102.5,2,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Front Squat",,"",0,"normal",60,4,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Front Squat",,"",1,"normal",100,3,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Front Squat",,"",2,"normal",115,3,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Front Squat",,"",3,"normal",100,10,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Front Squat",,"",4,"normal",100,6,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Front Squat",,"",5,"normal",100,7,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Front Squat",,"",6,"normal",100,6,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Front Squat",,"",7,"normal",100,6,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Front Squat",,"",8,"normal",100,5,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Incline Bench Press (Bar)",,"",0,"normal",40,5,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Incline Bench Press (Bar)",,"",1,"normal",60,5,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Incline Bench Press (Bar)",,"",2,"normal",80,3,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Incline Bench Press (Bar)",,"",3,"normal",70,10,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Incline Bench Press (Bar)",,"",4,"normal",70,8,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Incline Bench Press (Bar)",,"",5,"normal",70,6,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Incline Bench Press (Bar)",,"",6,"normal",70,7,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Barfiks",,"",0,"normal",,6,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Barfiks",,"",1,"normal",,6,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Barfiks",,"",2,"normal",,5,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Barfiks",,"",3,"normal",,6,,,
"Sabah antrenmanı ☀️","26 Kas 2024, 09:00","26 Kas 2024, 10:26","","Barfiks",,"",4,"normal",,6,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Deadlift (Bar)",,"Snatch grip",0,"normal",60,5,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Deadlift (Bar)",,"Snatch grip",1,"normal",110,6,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Deadlift (Bar)",,"Snatch grip",2,"normal",150,3,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Deadlift (Bar)",,"Snatch grip",3,"normal",180,3,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Deadlift (Bar)",,"Snatch grip",4,"normal",150,8,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Deadlift (Bar)",,"Snatch grip",5,"normal",145,8,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Deadlift (Bar)",,"Snatch grip",6,"normal",145,8,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Deadlift (Bar)",,"Snatch grip",7,"normal",145,6,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Bench Press (Bar)",,"",0,"normal",60,5,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Bench Press (Bar)",,"",1,"normal",80,3,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Bench Press (Bar)",,"",2,"normal",100,3,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Bench Press (Bar)",,"",3,"normal",115,3,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Bench Press (Bar)",,"",4,"normal",92.5,12,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Bench Press (Bar)",,"",5,"normal",92.5,10,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Bench Press (Bar)",,"",6,"normal",92.5,8,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Leg Extension (Makine)",,"",0,"normal",60,10,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Leg Extension (Makine)",,"",1,"normal",60,10,,,
"Öğle antrenmanı 💪","24 Kas 2024, 13:16","24 Kas 2024, 14:30","","Leg Extension (Makine)",,"",2,"normal",60,10,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks (Ağırlıklı)",,"",0,"normal",,3,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks (Ağırlıklı)",,"",1,"normal",15,3,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks (Ağırlıklı)",,"",2,"normal",30,2,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks (Ağırlıklı)",,"",3,"normal",5,7,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks (Ağırlıklı)",,"",4,"normal",5,6,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks",,"",0,"normal",,7,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks",,"",1,"normal",,7,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks",,"",2,"normal",,6,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks",,"",3,"normal",,5,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks",,"",4,"normal",,6,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Front Squat",,"",0,"normal",60,5,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Front Squat",,"",1,"normal",100,3,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Front Squat",,"",2,"normal",115,3,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Front Squat",,"",3,"normal",95,7,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Front Squat",,"",4,"normal",95,7,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Front Squat",,"",5,"normal",95,8,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Front Squat",,"",6,"normal",95,6,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Front Squat",,"",7,"normal",95,6,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Front Squat",,"",8,"normal",95,7,,,
"Akşam antrenmanı 🏋️","23 Kas 2024, 17:25","23 Kas 2024, 19:12","","Barfiks",,"",0,"normal",,3,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Incline Bench Press (Bar)",,"",0,"normal",40,5,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Incline Bench Press (Bar)",,"",1,"normal",60,3,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Incline Bench Press (Bar)",,"",2,"normal",80,3,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Incline Bench Press (Bar)",,"",3,"normal",70,12,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Incline Bench Press (Bar)",,"",4,"normal",70,10,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Incline Bench Press (Bar)",,"",5,"normal",70,8,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Pendlay Row (Bar)",,"Fat grip",0,"normal",60,5,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Pendlay Row (Bar)",,"Fat grip",1,"normal",100,3,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Pendlay Row (Bar)",,"Fat grip",2,"normal",85,9,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Pendlay Row (Bar)",,"Fat grip",3,"normal",85,7,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Pendlay Row (Bar)",,"Fat grip",4,"normal",85,8,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Leg Extension (Makine)",,"",0,"normal",50,10,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Leg Extension (Makine)",,"",1,"normal",55,10,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Leg Extension (Makine)",,"",2,"normal",65,7,,,
"Sabah antrenmanı ☀️","21 Kas 2024, 08:58","21 Kas 2024, 09:59","","Leg Extension (Makine)",,"",3,"normal",60,10,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",0,"normal",60,5,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",1,"normal",110,3,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",2,"normal",150,3,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",3,"normal",175,3,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",4,"normal",147.5,8,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",5,"normal",147.5,6,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",6,"normal",147.5,7,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",7,"normal",147.5,6,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",8,"normal",147.5,7,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Deadlift (Bar)",,"Snatch grip",9,"normal",147.5,6,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",0,"normal",20,6,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",1,"normal",40,3,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",2,"normal",60,3,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",3,"normal",67.5,3,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",4,"normal",80,3,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",5,"normal",62.5,10,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",6,"normal",62.5,7,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",7,"normal",62.5,7,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",8,"normal",62.5,6,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",9,"normal",62.5,5,,,
"Sabah antrenmanı ☀️","20 Kas 2024, 09:10","20 Kas 2024, 10:59","","Overhead Press (Bar)",,"",10,"normal",62.5,6,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Front Squat",,"",0,"normal",60,4,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Front Squat",,"",1,"normal",80,3,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Front Squat",,"",2,"normal",100,3,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Front Squat",,"",3,"normal",112.5,3,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Front Squat",,"",4,"normal",95,8,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Front Squat",,"",5,"normal",90,9,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Front Squat",,"",6,"normal",90,7,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Front Squat",,"",7,"normal",90,6,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Bench Press (Bar)",,"",1,"normal",60,5,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Bench Press (Bar)",,"",2,"normal",80,3,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Bench Press (Bar)",,"",3,"normal",100,3,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Bench Press (Bar)",,"",4,"normal",115,3,,,
"Sabah antrenmanı ☀️","19 Kas 2024, 09:00","19 Kas 2024, 10:23","","Bench Press (Bar)",,"",5,"normal",90,12,,,
